"Player_name","Team","Level","c.IP","N","HR_9","Kpct","BBpct","DER","ERA","FIP","K_BB","ID","Diff"
"九里　亜蓮","C","Farm",150,631,0.725,18.7,7.4,0.71,3.3,3.56,11.3,"九里　亜蓮 C",-215.6
"九里　亜蓮","C","Top",415.9,1810,0.89,16.3,8.8,0.699,4.09,4.08,7.4,"九里　亜蓮 C",-215.6
"熊原　健人","DB","Farm",185.7,812,0.533,21.8,11.5,0.683,3.74,3.4,10.4,"熊原　健人 DB",116.7
"熊原　健人","DB","Top",49,222,1.107,18.9,11.7,0.671,5.15,4.53,7.2,"熊原　健人 DB",116.7
"桑原　謙太朗","Bs","Farm",114.3,496,0.33,21.4,9.3,0.676,2.91,2.87,12.1,"桑原　謙太朗 Bs",NA
"桑原　謙太朗","Bs","Top",16,76,0,22.4,13.2,0.674,3.95,3.21,9.2,"桑原　謙太朗 Bs",NA
"桑原　謙太朗","T","Farm",52,212,0.349,19.8,9,0.767,2.42,3.08,10.8,"桑原　謙太朗 T",-121.7
"桑原　謙太朗","T","Top",129,534,0.648,24.9,5.2,0.707,2.37,2.57,19.6,"桑原　謙太朗 T",-121.7
"鍬原　拓也","G","Farm",44.7,187,0.4,31.6,13.9,0.727,3.43,2.7,17.7,"鍬原　拓也 G",17
"鍬原　拓也","G","Top",27.7,123,1.95,28.5,13.8,0.721,6.83,5.37,14.7,"鍬原　拓也 G",17
"建山　義紀","T","Farm",7.7,32,0,15.6,6.2,0.68,0,2.52,9.3,"建山　義紀 T",NA
"建山　義紀","T","Top",7.3,31,0,9.7,3.2,0.654,3.68,3,6.5,"建山　義紀 T",NA
"鍵谷　陽平","F","Farm",65.3,275,0.98,22.9,6.9,0.719,3.44,3.36,16,"鍵谷　陽平 F",-68.3
"鍵谷　陽平","F","Top",246.4,1042,0.799,19.9,10.1,0.727,3.47,3.73,9.8,"鍵谷　陽平 F",-68.3
"原　樹理","S","Farm",31.7,124,0,20.2,5.6,0.742,1.42,2.34,14.5,"原　樹理 S",-222
"原　樹理","S","Top",309,1313,0.755,18.4,6.9,0.693,4.02,3.5,11.5,"原　樹理 S",-222
"原　嵩","M","Farm",57.7,274,2.179,12.4,13.9,0.703,6.87,7.07,-1.5,"原　嵩 M",37.7
"弦本　悠希","C","Farm",15,78,0.577,7.7,14.1,0.633,5.4,5.14,-6.4,"弦本　悠希 C",NA
"古川　秀一","Bs","Farm",192,787,0.239,18.6,7,0.718,2.58,2.67,11.6,"古川　秀一 Bs",NA
"古川　秀一","Bs","Top",21,99,0.465,21.2,4,0.542,8.15,2.02,17.2,"古川　秀一 Bs",NA
"古川　祐樹","G","Farm",19.7,73,0,16.4,6.8,0.782,0.46,2.56,9.5,"古川　祐樹 G",NA
"古川　侑利","E","Farm",275.2,1135,0.689,22.7,6.9,0.702,2.91,2.99,15.8,"古川　侑利 E",22.3
"古川　侑利","E","Top",133,573,0.875,16.9,11,0.716,4.33,4.3,5.9,"古川　侑利 E",22.3
"古村　徹","DB","Farm",1,3,0,66.7,0,1,0,-1.08,66.7,"古村　徹 DB",NA
"古谷　拓哉","M","Farm",228.6,958,0.923,19.1,6.9,0.708,3.5,3.61,12.2,"古谷　拓哉 M",27
"古谷　拓哉","M","Top",270.9,1195,0.776,16,9.9,0.712,4.18,4.05,6.1,"古谷　拓哉 M",27
"古谷　優人","H","Farm",81,368,0.338,15.5,16,0.676,3.89,4.38,-0.5,"古谷　優人 H",81
"古野　正人","S","Farm",185,781,0.491,15.5,4,0.682,3.11,2.9,11.5,"古野　正人 S",40.3
"古野　正人","S","Top",192,862,1.224,13.1,8.4,0.658,5.3,4.71,4.8,"古野　正人 S",40.3
"戸根　千明","G","Farm",90.9,381,0.417,25.5,11,0.745,1.49,2.82,14.4,"戸根　千明 G",61.6
"戸根　千明","G","Top",84.7,374,0.969,20,10.4,0.728,3.93,4.05,9.6,"戸根　千明 G",61.6
"戸村　健次","E","Farm",333,1378,0.409,16.8,7.3,0.707,3,3.18,9.5,"戸村　健次 E",82
"戸村　健次","E","Top",304,1325,0.764,12.7,7.5,0.685,4.15,3.91,5.1,"戸村　健次 E",82
"戸田　隆矢","C","Farm",353.9,1496,0.585,15.2,8.3,0.718,3.28,3.64,6.9,"戸田　隆矢 C",57.7
"戸田　隆矢","C","Top",205.6,901,0.934,16.2,9.7,0.702,3.94,4.2,6.6,"戸田　隆矢 C",57.7
"戸田　亮","Bs","Farm",135.1,590,0.139,11.5,8.5,0.668,3.93,3.37,3,"戸田　亮 Bs",31.4
"戸田　亮","Bs","Top",5.3,26,0,11.5,7.7,0.571,6.75,2.88,3.8,"戸田　亮 Bs",31.4
"五十嵐　亮太","H","Farm",47.3,183,0.398,15.8,7.6,0.783,1.52,3.14,8.2,"五十嵐　亮太 H",-36.4
"五十嵐　亮太","H","Top",253.6,1030,0.34,25,9.4,0.756,2.2,2.63,15.6,"五十嵐　亮太 H",-36.4
"呉　昇桓","T","Top",136,547,0.733,26.9,5.3,0.735,2.25,2.46,21.6,"呉　昇桓 T",NA
"光原　逸裕","M","Farm",73.3,320,0.37,9.4,7.2,0.677,2.58,3.8,2.2,"光原　逸裕 M",NA
"公文　克彦","F","Farm",22.7,103,0.409,26.2,4.9,0.614,2.38,1.79,21.3,"公文　克彦 F",-68
"公文　克彦","F","Top",90.7,380,0.496,22.4,5.8,0.673,2.38,2.49,16.6,"公文　克彦 F",-68
"公文　克彦","G","Farm",135.3,570,0.342,16.8,9.3,0.697,3.86,3.35,7.5,"公文　克彦 G",NA
"公文　克彦","G","Top",14.7,63,0.611,25.4,6.3,0.675,3.07,2.88,19.1,"公文　克彦 G",NA
"江尻　慎太郎","DB","Farm",32.3,140,0.84,21.4,5.7,0.67,5.29,2.96,15.7,"江尻　慎太郎 DB",NA
"江尻　慎太郎","DB","Top",4,20,4.5,15,15,0.583,13.5,9.87,0,"江尻　慎太郎 DB",NA
"江尻　慎太郎","H","Farm",65.7,232,0.549,28,2.6,0.813,1.23,2.17,25.5,"江尻　慎太郎 H",NA
"江尻　慎太郎","H","Top",29.7,125,0.622,16,4,0.653,3.95,2.94,12,"江尻　慎太郎 H",NA
"江草　仁貴","C","Farm",106.3,453,0.176,21.6,6.6,0.666,3.05,2.27,15,"江草　仁貴 C",29.3
"江草　仁貴","C","Top",47,205,1.056,16.6,10.2,0.727,4.4,4.19,6.3,"江草　仁貴 C",29.3
"江村　将也","S","Farm",49.3,207,0,22.7,13,0.72,3.65,2.61,9.7,"江村　将也 S",NA
"江村　将也","S","Top",42.4,191,1.91,19.4,7.9,0.674,5.53,5.29,11.5,"江村　将也 S",NA
"江柄子　裕樹","G","Farm",392.6,1656,0.537,16.9,8.3,0.737,3.07,3.54,8.6,"江柄子　裕樹 G",13.3
"江柄子　裕樹","G","Top",59.4,264,0.761,14,8.7,0.69,4.09,4,5.3,"江柄子　裕樹 G",13.3
"甲藤　啓介","Bs","Farm",36,166,0.804,19.3,9,0.635,5.5,3.74,10.2,"甲藤　啓介 Bs",NA
"甲藤　啓介","H","Farm",57.7,235,0.498,19.1,4.7,0.717,4.06,2.67,14.4,"甲藤　啓介 H",NA
"甲藤　啓介","H","Top",6.3,29,0,10.3,17.2,0.762,2.84,4.04,-6.9,"甲藤　啓介 H",NA
"甲斐　拓哉","Bs","Farm",1,6,9,33.3,0,0.333,27,11.86,33.3,"甲斐　拓哉 Bs",NA
"香月　良仁","M","Farm",166.6,690,0.274,19,7.4,0.696,2.49,2.81,11.6,"香月　良仁 M",NA
"香月　良仁","M","Top",84,366,0.761,13.4,7.6,0.699,3.86,3.78,5.7,"香月　良仁 M",NA
"香月　良太","Bs","Farm",4.7,20,1.93,10,5,0.786,1.93,5.43,5,"香月　良太 Bs",NA
"香月　良太","Bs","Top",40,176,0.45,11.9,8.5,0.704,5.18,3.42,3.4,"香月　良太 Bs",NA
"香月　良太","G","Farm",116.7,468,0.462,13.7,4.9,0.738,1.93,3.08,8.8,"香月　良太 G",NA
"香月　良太","G","Top",69.6,288,0.787,11.1,5.6,0.702,4.65,3.82,5.5,"香月　良太 G",NA
"高宮　和也","Bs","Farm",43.3,178,0.42,20.2,7.9,0.722,2.49,2.77,12.3,"高宮　和也 Bs",NA
"高宮　和也","Bs","Top",1,4,9,0,0,0.667,9,15.62,0,"高宮　和也 Bs",NA
"高宮　和也","T","Farm",108.8,489,0.328,14.1,9.8,0.7,4.14,3.6,4.3,"高宮　和也 T",34.7
"高宮　和也","T","Top",68.1,305,1.131,17,8.2,0.69,3.97,4.17,8.8,"高宮　和也 T",34.7
"高橋　光成","L","Farm",61,264,0.74,19.7,10.6,0.69,3.69,3.83,9.1,"高橋　光成 L",NA
"高橋　光成","L","Top",44,185,0.61,11.9,12.4,0.782,3.07,4.54,-0.5,"高橋　光成 L",NA
"高橋　昂也","C","Farm",96,389,0.287,27.5,8,0.715,2.63,2.28,19.5,"高橋　昂也 C",75
"高橋　昂也","C","Top",21,110,2.14,15.5,14.6,0.653,9.43,6.78,0.9,"高橋　昂也 C",75
"高橋　樹也","C","Farm",132.3,566,0.572,15.5,5.1,0.674,4.42,3.12,10.4,"高橋　樹也 C",58.3
"高橋　樹也","C","Top",35.3,169,1.274,15.4,7.7,0.642,6.12,4.45,7.7,"高橋　樹也 C",58.3
"高橋　秀聡","Bs","Farm",78.3,335,0.693,16.1,8.7,0.728,4.14,3.88,7.5,"高橋　秀聡 Bs",NA
"高橋　秀聡","Bs","Top",3.7,17,0,11.8,11.8,0.615,7.36,3.16,0,"高橋　秀聡 Bs",NA
"高橋　尚成","DB","Farm",48,184,0,22.8,3.8,0.712,1.31,1.72,19,"高橋　尚成 DB",NA
"高橋　尚成","DB","Top",8.3,45,3.24,8.9,8.9,0.676,8.64,7.97,0,"高橋　尚成 DB",NA
"高橋　聡文","D","Farm",50.3,198,0.575,24.8,8.1,0.75,1.44,2.78,16.7,"高橋　聡文 D",NA
"高橋　聡文","D","Top",81.4,351,0.561,23.1,7.4,0.684,3.65,2.73,15.7,"高橋　聡文 D",NA
"高橋　朋己","L","Farm",2.3,10,0,60,0,0.333,3.86,-0.94,60,"高橋　朋己 L",NA
"高橋　朋己","L","Top",143.1,599,0.381,27.2,10.2,0.722,2.58,2.54,17,"高橋　朋己 L",NA
"高橋　礼","H","Farm",44.7,170,0.2,28.2,8.2,0.769,1.21,2.23,20,"高橋　礼 H",14.7
"高橋　礼","H","Top",30,123,0.6,12.2,10.6,0.764,3,4.59,1.6,"高橋　礼 H",14.7
"高橋　奎二","S","Farm",119.4,518,0.378,22.4,12.4,0.709,3.54,3.41,10,"高橋　奎二 S",101.4
"高橋　奎二","S","Top",15,69,2.4,29,11.6,0.714,3,5.82,17.4,"高橋　奎二 S",101.4
"高崎　健太郎","DB","Farm",215,891,0.462,17.2,5.7,0.681,3.47,2.91,11.5,"高崎　健太郎 DB",28.3
"高崎　健太郎","DB","Top",303,1311,0.776,15.3,7.3,0.686,4.21,3.55,7.9,"高崎　健太郎 DB",28.3
"高山　優希","F","Farm",69,313,0.824,16.3,14.4,0.702,4.83,4.69,1.9,"高山　優希 F",69
"高島　祥平","D","Farm",16.3,80,0.55,8.8,18.8,0.714,6.06,5.74,-9.9,"高島　祥平 D",NA
"高堀　和也","E","Farm",93.3,396,0.491,22.5,7.6,0.694,3.86,2.81,14.9,"高堀　和也 E",NA
"高堀　和也","E","Top",28.4,120,0.722,14.1,6.7,0.747,3.49,3.72,7.5,"高堀　和也 E",NA
"高木　京介","G","Farm",110.4,451,0.63,26,8.6,0.731,3.1,2.93,17.3,"高木　京介 G",64
"高木　京介","G","Top",153.3,641,0.951,21.5,9.8,0.761,3.34,3.71,11.7,"高木　京介 G",64
"高木　康成","G","Farm",3,16,0,12.5,12.5,0.667,6,3.55,0,"高木　康成 G",NA
"高木　康成","G","Top",45.7,176,0,14.8,4.5,0.745,1.38,1.95,10.2,"高木　康成 G",NA
"高木　伴","Bs","Farm",36.7,160,1.23,19.4,7.5,0.685,4.91,3.99,11.9,"高木　伴 Bs",NA
"高木　伴","Bs","Top",9.7,52,0.93,11.5,17.3,0.514,7.45,5.4,-5.8,"高木　伴 Bs",NA
"高木　勇人","G","Farm",78.3,287,0.568,16.3,3.8,0.781,1.38,3.18,12.5,"高木　勇人 G",32.7
"高木　勇人","G","Top",308,1290,1.022,18.4,6.8,0.727,3.57,3.84,11.6,"高木　勇人 G",32.7
"高木　勇人","L","Farm",78.7,349,0.69,12.9,9.5,0.672,3.89,4.28,3.4,"高木　勇人 L",59
"高木　勇人","L","Top",19.7,96,0.92,10.4,11.5,0.676,8.69,5.31,-1.1,"高木　勇人 L",59
"高野　圭佑","M","Farm",113.3,498,0.647,18.5,12,0.704,3.34,3.92,6.4,"高野　圭佑 M",50
"高野　圭佑","M","Top",43.3,208,0.638,11.5,12.5,0.654,6.65,4.7,-1,"高野　圭佑 M",50
"高梨　裕稔","F","Farm",278.4,1216,0.952,22.4,8.4,0.689,3.85,3.57,14,"高梨　裕稔 F",-150.3
"高梨　裕稔","F","Top",344.3,1433,1.079,18.9,7.5,0.737,3.53,3.94,11.4,"高梨　裕稔 F",-150.3
"高梨　雄平","E","Farm",10.7,51,0,31.4,11.8,0.64,0,2.18,19.6,"高梨　雄平 E",-81
"高梨　雄平","E","Top",91.7,395,0.292,25.6,10.1,0.723,1.77,2.6,15.4,"高梨　雄平 E",-81
"高良　一輝","F","Farm",95.7,469,2.269,11.9,14.9,0.693,6.96,7.32,-3,"高良　一輝 F",95.7
"国吉　佑樹","DB","Farm",248.3,1046,0.429,21.8,11.1,0.73,3.33,3.26,10.7,"国吉　佑樹 DB",29.3
"国吉　佑樹","DB","Top",254,1113,0.681,19.1,10.8,0.7,3.9,3.62,8.3,"国吉　佑樹 DB",29.3
"黒沢　翔太","M","Farm",339,1392,0.721,13.9,4,0.728,3.03,3.51,9.8,"黒沢　翔太 M",52
"黒沢　翔太","M","Top",26.3,122,1.104,7.3,4.9,0.657,4.45,4.6,2.4,"黒沢　翔太 M",52
"黒田　博樹","C","Top",321.4,1308,0.615,15.6,4.5,0.715,2.8,3.12,11.1,"黒田　博樹 C",NA
"黒木　優太","Bs","Farm",5.3,25,3.38,12,8,0.611,10.13,7.82,4,"黒木　優太 Bs",-82
"黒木　優太","Bs","Top",87.3,371,0.516,23.7,10.2,0.699,4.33,2.99,13.4,"黒木　優太 Bs",-82
"今井　金太","DB","Farm",21.3,109,0.414,16.5,17.4,0.638,6.33,4.84,-0.9,"今井　金太 DB",NA
"今井　啓介","C","Farm",221.7,959,0.604,15.9,8.6,0.706,3.08,3.64,7.3,"今井　啓介 C",33.7
"今井　啓介","C","Top",197.3,856,0.816,18.2,8.8,0.707,3.33,3.61,9.5,"今井　啓介 C",33.7
"今井　達也","L","Farm",40.3,177,0.667,27.1,15.3,0.718,2.46,3.76,11.9,"今井　達也 L",-38.4
"今井　達也","L","Top",78.7,345,1.26,18.8,10.1,0.724,4.81,4.75,8.7,"今井　達也 L",-38.4
"今永　昇太","DB","Farm",36.7,144,0,29.2,7.6,0.703,2.21,1.57,21.5,"今永　昇太 DB",-206
"今永　昇太","DB","Top",368,1543,1.176,23,8.3,0.714,3.84,3.74,14.8,"今永　昇太 DB",-206
"今村　信貴","G","Farm",533,2233,0.594,17.4,7,0.704,3.02,3.31,10.4,"今村　信貴 G",72.1
"今村　信貴","G","Top",213.9,949,1.324,15.8,8.7,0.685,4.8,4.74,7,"今村　信貴 G",72.1
"今村　猛","C","Farm",98.4,416,0.826,23.1,7.9,0.708,3.3,3.25,15.1,"今村　猛 C",-90.6
"今村　猛","C","Top",374,1572,0.585,23.8,8.8,0.697,2.91,2.82,15,"今村　猛 C",-90.6
"今野　龍太","E","Farm",134.6,583,0.545,17.7,6.7,0.686,3.07,3.14,11,"今野　龍太 E",60.3
"今野　龍太","E","Top",14.6,70,2.634,12.9,11.4,0.681,7.97,6.9,1.4,"今野　龍太 E",60.3
"根本　朋久","F","Farm",96,422,0.474,17.8,11.6,0.725,2.53,3.73,6.2,"根本　朋久 F",NA
"根本　朋久","F","Top",21,81,1.425,11.1,11.1,0.797,1.72,5.17,0,"根本　朋久 F",NA
"佐々木　健","C","Farm",1,5,0,0,0,0.4,9,2.95,0,"佐々木　健 C",1
"佐々木　千隼","M","Farm",58,253,1.398,18.2,5.9,0.693,4.35,4.35,12.3,"佐々木　千隼 M",-27.3
"佐々木　千隼","M","Top",85.3,363,0.95,16.3,13.2,0.732,4.22,4.63,3.1,"佐々木　千隼 M",-27.3
"佐村・トラヴィス・幹久","DB","Farm",3.3,17,0,5.9,41.2,0.889,2.7,8.62,-35.3,"佐村・トラヴィス・幹久 DB",NA
"佐竹　健太","E","Farm",23.7,106,0,21.7,7.5,0.649,3.8,2.06,14.1,"佐竹　健太 E",NA
"佐竹　健太","E","Top",4,23,6.75,4.3,8.7,0.706,15.75,13.37,-4.4,"佐竹　健太 E",NA
"佐藤　峻一","Bs","Farm",157,722,0.921,14.8,7.5,0.649,5.39,4.03,7.3,"佐藤　峻一 Bs",NA
"佐藤　峻一","Bs","Top",7.3,46,1.23,13,13,0.469,13.5,5.95,0,"佐藤　峻一 Bs",NA
"佐藤　祥万","C","Farm",122.3,496,0.296,18.8,7.1,0.729,2.43,2.83,11.7,"佐藤　祥万 C",39
"佐藤　祥万","C","Top",16.3,80,0.506,18.8,12.5,0.654,6.6,4.14,6.3,"佐藤　祥万 C",39
"佐藤　祥万","DB","Farm",49.7,224,0.73,14.7,7.1,0.679,3.44,3.69,7.6,"佐藤　祥万 DB",NA
"佐藤　祥万","DB","Top",14.3,63,0.635,11.1,12.7,0.66,3.78,4.36,-1.6,"佐藤　祥万 DB",NA
"佐藤　祥万","F","Farm",29.7,136,0.61,13.2,11,0.74,2.43,4.73,2.2,"佐藤　祥万 F",NA
"佐藤　世那","Bs","Farm",110,500,0.653,15.2,10,0.669,5.07,3.98,5.2,"佐藤　世那 Bs",58
"佐藤　達也","Bs","Farm",99.7,409,0.362,26.4,9.3,0.721,2.35,2.38,17.1,"佐藤　達也 Bs",39.4
"佐藤　達也","Bs","Top",285.6,1185,0.643,28.5,12.2,0.737,2.71,2.98,16.4,"佐藤　達也 Bs",39.4
"佐藤　優","D","Farm",116.6,473,0.233,21.4,6.6,0.727,2.01,2.57,14.8,"佐藤　優 D",10.7
"佐藤　優","D","Top",83.6,369,0.319,20.8,13.3,0.732,3.12,3.55,7.6,"佐藤　優 D",10.7
"佐藤　勇","L","Farm",274.7,1278,0.844,17.7,16.4,0.717,5.24,5.15,1.3,"佐藤　勇 L",11
"佐藤　勇","L","Top",25,111,1.08,15.3,11.7,0.712,5.76,5.31,3.6,"佐藤　勇 L",11
"佐野　泰雄","L","Farm",190.4,798,0.757,16.8,10.5,0.728,3.97,4.08,6.3,"佐野　泰雄 L",54
"佐野　泰雄","L","Top",65.7,299,0.991,10,12,0.705,4.66,5.33,-2,"佐野　泰雄 L",54
"佐野　皓大","Bs","Farm",96.4,460,1.506,10.9,17.4,0.704,5.7,6.71,-6.5,"佐野　皓大 Bs",5
"砂田　毅樹","DB","Farm",178,767,0.827,19.4,6.9,0.679,4,3.41,12.5,"砂田　毅樹 DB",-101.3
"砂田　毅樹","DB","Top",235.3,1035,0.726,17.8,8.1,0.687,3.63,3.52,9.7,"砂田　毅樹 DB",-101.3
"才木　浩人","T","Farm",98.3,414,0.932,21.5,9.4,0.706,4.03,3.76,12,"才木　浩人 T",13.6
"才木　浩人","T","Top",84.7,381,1.275,23.1,10.8,0.698,4.46,4.42,12.3,"才木　浩人 T",13.6
"歳内　宏明","T","Farm",225.3,983,0.767,13.9,9,0.707,4.31,4.13,5,"歳内　宏明 T",28.3
"歳内　宏明","T","Top",80.3,341,0.886,16.1,13.5,0.798,4.15,4.6,2.7,"歳内　宏明 T",28.3
"斎藤　佑樹","F","Farm",392.3,1738,1.173,13.9,7.2,0.698,4.7,4.49,6.7,"斎藤　佑樹 F",118.6
"斎藤　佑樹","F","Top",236.7,1086,0.911,12.4,10.2,0.677,5.06,4.49,2.2,"斎藤　佑樹 F",118.6
"斎藤　隆","E","Farm",17.7,73,0,28.8,6.8,0.761,2.04,1.53,21.9,"斎藤　隆 E",NA
"斎藤　隆","E","Top",60.3,257,0.624,18.3,10.1,0.697,2.68,3.58,8.2,"斎藤　隆 E",NA
"坂寄　晴一","Bs","Farm",89,386,0.509,11.7,10.6,0.704,4.45,4.14,1,"坂寄　晴一 Bs",NA
"坂寄　晴一","Bs","Top",0.7,5,0,20,20,0.333,27,4.31,0,"坂寄　晴一 Bs",NA
"坂元　弥太郎","L","Farm",45.3,222,0.594,11.3,5.9,0.588,7.74,3.78,5.4,"坂元　弥太郎 L",NA
"坂元　弥太郎","L","Top",17.3,77,0.52,18.2,14.3,0.72,5.19,3.75,3.9,"坂元　弥太郎 L",NA
"坂田　将人","H","Farm",47,181,0.96,22.7,3.9,0.746,2.11,3.06,18.8,"坂田　将人 H",NA
"坂本　工宜","G","Farm",68.7,298,0.52,22.1,8.4,0.657,4.85,2.96,13.7,"坂本　工宜 G",68.7
"阪口　皓亮","DB","Farm",82,373,0.66,16.9,11,0.63,6.15,4.08,5.9,"阪口　皓亮 DB",82
"榊原　翼","Bs","Farm",71.6,296,0.141,24,12.5,0.728,2.14,2.73,11.5,"榊原　翼 Bs",53.6
"榊原　翼","Bs","Top",18,72,0,23.6,9.7,0.75,3.5,2.3,13.9,"榊原　翼 Bs",53.6
"榊原　諒","Bs","Farm",54.4,217,0.498,18.9,8.8,0.739,1.99,3.29,10.1,"榊原　諒 Bs",NA
"榊原　諒","Bs","Top",20,86,0.44,15.1,10.5,0.698,3.6,3.65,4.6,"榊原　諒 Bs",NA
"榊原　諒","F","Farm",57.3,257,0.786,14,5.4,0.625,5.34,3.5,8.5,"榊原　諒 F",NA
"榊原　諒","F","Top",25.3,111,0.711,18,9,0.684,2.48,3.29,9,"榊原　諒 F",NA
"桜井　俊貴","G","Farm",95.6,402,0.65,21.7,8.7,0.677,2.73,3.24,13,"桜井　俊貴 G",67.6
"桜井　俊貴","G","Top",31.3,149,0.567,14.1,10.7,0.673,6.03,4.23,3.4,"桜井　俊貴 G",67.6
"三ツ間　卓也","D","Farm",142.3,572,0.315,25.4,7,0.725,2.09,2.47,18.4,"三ツ間　卓也 D",20.9
"三ツ間　卓也","D","Top",43.4,205,0.444,16.6,15.1,0.682,4.99,4.73,1.5,"三ツ間　卓也 D",20.9
"三浦　大輔","DB","Farm",132,578,0.755,15.7,4.8,0.652,5.11,3.45,10.9,"三浦　大輔 DB",NA
"三浦　大輔","DB","Top",565.8,2363,1.074,14.7,5.6,0.72,3.66,3.84,9,"三浦　大輔 DB",NA
"三浦　翔太","H","Farm",21,93,0.43,9.7,8.6,0.72,3,3.77,1.1,"三浦　翔太 H",NA
"三上　朋也","DB","Farm",23,98,0.403,15.3,12.2,0.715,3.13,3.69,3.1,"三上　朋也 DB",-102
"三上　朋也","DB","Top",253.7,1065,0.739,18,8.5,0.731,2.98,3.6,9.6,"三上　朋也 DB",-102
"三瀬　幸司","D","Farm",21,95,0.429,9.5,8.4,0.627,6.43,3.52,1.1,"三瀬　幸司 D",NA
"三瀬　幸司","D","Top",23.6,91,0.763,21.9,5.5,0.75,1.52,2.9,16.4,"三瀬　幸司 D",NA
"三嶋　一輝","DB","Farm",311.3,1314,0.925,19.6,6.5,0.697,3.47,3.57,13.2,"三嶋　一輝 DB",-13.7
"三嶋　一輝","DB","Top",371,1645,1.248,21.3,10.6,0.691,4.73,4.21,10.6,"三嶋　一輝 DB",-13.7
"山井　大介","D","Farm",128,564,0.69,15.6,7.3,0.664,5.42,3.61,8.3,"山井　大介 D",11
"山井　大介","D","Top",650.4,2703,0.869,15.5,8.4,0.733,3.4,3.92,7,"山井　大介 D",11
"山岡　泰輔","Bs","Farm",12,48,0,37.5,6.2,0.63,1.5,0.68,31.2,"山岡　泰輔 Bs",-283.3
"山岡　泰輔","Bs","Top",295.3,1237,0.885,20.5,8.3,0.71,3.84,3.64,12.2,"山岡　泰輔 Bs",-283.3
"山下　亜文","H","Farm",2.3,14,0,0,28.6,0.7,7.63,8.06,-28.6,"山下　亜文 H",1
"山下　峻","DB","Farm",44,208,0.416,12,14.4,0.651,6.95,4.85,-2.4,"山下　峻 DB",NA
"山岸　穣","S","Farm",36,156,0.5,15.4,9,0.713,3,3.5,6.4,"山岸　穣 S",NA
"山口　俊","DB","Farm",66,255,0,28.2,6.3,0.753,2.32,1.52,21.9,"山口　俊 DB",NA
"山口　俊","DB","Top",485.7,2074,0.653,21.5,8.9,0.71,3.36,3.19,12.6,"山口　俊 DB",NA
"山口　俊","G","Farm",16,64,0,15.6,7.8,0.833,1.12,2.81,7.8,"山口　俊 G",-159
"山口　俊","G","Top",175,741,1.193,22.4,10.3,0.724,4.01,4.28,12.2,"山口　俊 G",-159
"山口　祥吾","M","Farm",2,6,0,16.7,16.7,1,0,3.36,0,"山口　祥吾 M",NA
"山口　嵩之","L","Farm",20.3,128,1.3,6.3,30.5,0.684,13.28,10.1,-24.2,"山口　嵩之 L",NA
"山口　鉄也","G","Farm",25.3,100,0.737,22,6,0.739,3.55,3.06,16,"山口　鉄也 G",12
"山口　鉄也","G","Top",312.3,1267,0.443,18.5,6.2,0.727,2.39,2.8,12.2,"山口　鉄也 G",12
"山口　翔","C","Farm",21,98,0.86,19.4,15.3,0.656,6.43,4.66,4.1,"山口　翔 C",21
"山崎　康晃","DB","Top",56.3,215,0.32,30.7,5.1,0.733,1.92,1.57,25.6,"山崎　康晃 DB",NA
"山崎　正貴","Bs","Farm",23.7,98,0,21.5,8.2,0.742,1.52,2.64,13.3,"山崎　正貴 Bs",NA
"山崎　福也","Bs","Farm",56.3,233,0.32,13.3,7.7,0.733,2.72,3.27,5.6,"山崎　福也 Bs",NA
"山崎　福也","Bs","Top",57.7,258,1.4,13.6,13.2,0.773,4.53,5.5,0.4,"山崎　福也 Bs",NA
"山室　公志郎","M","Farm",38.7,186,0.936,15.1,17.2,0.681,6.52,5.5,-2.1,"山室　公志郎 M",NA
"山村　宏樹","E","Farm",26.3,120,0.68,5.8,3.3,0.695,4.44,4,2.5,"山村　宏樹 E",NA
"山中　浩史","H","Farm",117.6,456,0.465,14.2,3.7,0.729,2.37,2.97,10.5,"山中　浩史 H",NA
"山中　浩史","H","Top",32.3,149,0.283,8.1,8.1,0.631,5.56,3.66,0,"山中　浩史 H",NA
"山中　浩史","S","Farm",168.4,690,0.816,13.3,4.3,0.73,2.89,3.75,9,"山中　浩史 S",-30.9
"山中　浩史","S","Top",313.3,1336,1.13,9.7,4.3,0.717,4,4.42,5.4,"山中　浩史 S",-30.9
"山田　修義","Bs","Farm",357.4,1506,0.513,17.7,8.3,0.72,3.12,3.28,9.4,"山田　修義 Bs",98.8
"山田　修義","Bs","Top",126.8,565,1.006,17,10.1,0.685,5.45,4.26,6.9,"山田　修義 Bs",98.8
"山田　大樹","H","Farm",455.2,1840,0.535,16.4,5.8,0.739,2.57,3.25,10.6,"山田　大樹 H",126.7
"山田　大樹","H","Top",210,908,0.6,12.4,10.5,0.725,3.38,4.01,2,"山田　大樹 H",126.7
"山田　大樹","S","Farm",40.3,167,0.89,10.8,5.4,0.733,2.68,4.09,5.4,"山田　大樹 S",34.6
"山田　大樹","S","Top",5.7,33,3.18,9.1,12.1,0.652,15.88,9.2,-3,"山田　大樹 S",34.6
"山内　壮馬","D","Farm",101,437,0.822,13,6,0.699,4.46,3.88,7.1,"山内　壮馬 D",NA
"山内　壮馬","D","Top",202.3,849,0.803,10.8,7.2,0.721,3.38,3.81,3.6,"山内　壮馬 D",NA
"山内　壮馬","E","Farm",23,100,0.39,15,10,0.732,5.87,3.97,5,"山内　壮馬 E",NA
